orderId,orderDateTime,totalAmount,id,name,quantity,amount,merchantId,name
29105,"2022-08-14 13:01:01",15.90,6582,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29105,"2022-08-14 13:01:01",15.90,6582,"香脆烧肉饭 Roasted Pork Rice",1,7.00,263,"Tong Seng Roasted House I-Santorini"
29106,"2022-08-14 13:01:48",19.00,2504,"香脆烧肉饭 Roasted Pork Rice",1,7.00,263,"Tong Seng Roasted House I-Santorini"
29106,"2022-08-14 13:01:48",19.00,2504,"海南白鸡饭 Hainan Steam Chicken Rice",1,6.00,263,"Tong Seng Roasted House I-Santorini"
29106,"2022-08-14 13:01:48",19.00,2504,"马蹄竹蔗 Chestnut Bamboo Cane",2,3.50,263,"Tong Seng Roasted House I-Santorini"
29108,"2022-08-14 13:06:04",24.18,6583,"NR2- Chicken ramen",1,15.90,166,"黑武士 Samurai"
29108,"2022-08-14 13:06:04",24.18,6583,"D5 - Ice Peach soda",1,7.90,166,"黑武士 Samurai"
29109,"2022-08-14 13:11:02",24.20,6584,"香脆烧肉饭 Roasted Pork Rice",1,7.00,263,"Tong Seng Roasted House I-Santorini"
29109,"2022-08-14 13:11:02",24.20,6584,"蜜汁叉烧滑蛋饭 BBQ Pork with Scramble Egg Rice",1,9.80,263,"Tong Seng Roasted House I-Santorini"
29109,"2022-08-14 13:11:02",24.20,6584,"甘草菊花 Licorice Chrysanthemum",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29109,"2022-08-14 13:11:02",24.20,6584,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29110,"2022-08-14 13:15:35",110.33,2921,"NR2- Chicken ramen",1,15.90,166,"黑武士 Samurai"
29110,"2022-08-14 13:15:35",110.33,2921,"NR4 - Cheese Cha Shu Ramen",1,20.90,166,"黑武士 Samurai"
29110,"2022-08-14 13:15:35",110.33,2921,"D8-Ice blended grape fruit",1,9.90,166,"黑武士 Samurai"
29110,"2022-08-14 13:15:35",110.33,2921,"NR1 - Cha shu ramen",2,18.90,166,"黑武士 Samurai"
29110,"2022-08-14 13:15:35",110.33,2921,"D1 - Honey lemon tea",1,5.90,166,"黑武士 Samurai"
29110,"2022-08-14 13:15:35",110.33,2921,"D6 - Ice Blackcurrant soda",1,9.90,166,"黑武士 Samurai"
29111,"2022-08-14 13:29:52",35.80,6586,"烧腊三宝饭 Roasted 3 Mixed Rice",1,10.00,263,"Tong Seng Roasted House I-Santorini"
29111,"2022-08-14 13:29:52",35.80,6586,"云吞汤 Wonton Soup",1,7.80,263,"Tong Seng Roasted House I-Santorini"
29111,"2022-08-14 13:29:52",35.80,6586,"烧鸭三宝饭 Roasted 3 Mixed Rice",1,12.00,263,"Tong Seng Roasted House I-Santorini"
29111,"2022-08-14 13:29:52",35.80,6586,"香脆芽菜 Bean Sprout",1,5.00,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"炭火烧鸡饭 Roasted Chicken Rice",2,6.00,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"蜜汁叉烧滑蛋饭 BBQ Pork with Scramble Egg Rice",1,9.80,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"香脆芽菜 Bean Sprout",1,5.00,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"油饭 Aroma Oil Rice",2,1.20,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"卤蛋 Braised Egg",4,1.50,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
29112,"2022-08-14 13:30:46",36.80,6588,"卤豆干 Braised Tofu",1,2.00,263,"Tong Seng Roasted House I-Santorini"
29114,"2022-08-14 13:39:03",14.60,6584,"香脆烧肉饭 Roasted Pork Rice",1,7.30,263,"Tong Seng Roasted House I-Santorini"
29114,"2022-08-14 13:39:03",14.60,6584,"香脆烧肉饭 Roasted Pork Rice",1,7.30,263,"Tong Seng Roasted House I-Santorini"
29115,"2022-08-14 13:43:07",2.45,6588,"夏枯草 Herbal Tea",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29116,"2022-08-14 14:09:11",21.00,1040,"Red Tomyam seafood soup",1,10.50,132,"Nuch Thai Food (Sg Ara Food Court)"
29116,"2022-08-14 14:09:11",21.00,1040,"Pad ka pao mince pork",1,10.50,132,"Nuch Thai Food (Sg Ara Food Court)"
29117,"2022-08-14 15:36:50",47.00,6589,"炭火烧鸡饭 Roasted Chicken Rice",1,6.00,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"金牌烧鸭饭 Roasted Duck Rice",1,8.00,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"香甜猪脚醋 Vinegar Pork",1,9.80,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"油饭 Aroma Oil Rice",1,1.20,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"甘草菊花 Licorice Chrysanthemum",2,3.50,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"马蹄竹蔗 Chestnut Bamboo Cane",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"香脆芽菜 Bean Sprout",1,5.00,263,"Tong Seng Roasted House I-Santorini"
29117,"2022-08-14 15:36:50",47.00,6589,"卤蛋 Braised Egg",1,1.50,263,"Tong Seng Roasted House I-Santorini"
29118,"2022-08-14 15:54:40",18.50,6175,"满料红豆沙牛乳 Royale Azuki Bean Milky Smoothie (L)",1,16.00,241,"汤妈妈 Tangmama"
29119,"2022-08-14 16:34:16",58.00,3187,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,241,"汤妈妈 Tangmama"
29119,"2022-08-14 16:34:16",58.00,3187,"黑芝麻水泥牛乳 Black Sesame Milky Smoothie (M)",1,12.00,241,"汤妈妈 Tangmama"
29119,"2022-08-14 16:34:16",58.00,3187,"黑芝麻水泥牛乳 Black Sesame Milky Smoothie (M)",1,12.00,241,"汤妈妈 Tangmama"
29119,"2022-08-14 16:34:16",58.00,3187,"玫瑰绿豆沙牛乳 Rosey Mung Bean Milky Smoothie  (M)",1,12.00,241,"汤妈妈 Tangmama"
29121,"2022-08-14 18:10:57",12.40,6592,"护眼明目花茶 Chrysanthemum &Chinese Herbal Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29121,"2022-08-14 18:10:57",12.40,6592,"七仙女花茶 Seven Angels Flower Tea",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29121,"2022-08-14 18:10:57",12.40,6592,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",1,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29122,"2022-08-14 19:01:50",10.50,6594,"黑芝麻水泥牛乳 Black Sesame Milky Smoothie (M)",1,12.00,241,"汤妈妈 Tangmama"
29123,"2022-08-14 19:02:48",86.00,5785,"经典绿豆沙牛乳 Mung Bean Milky Smoothie  (M)",2,10.00,241,"汤妈妈 Tangmama"
29123,"2022-08-14 19:02:48",86.00,5785,"经典红豆沙牛乳 Azuki Bean Milky Smoothie (M)",1,10.00,241,"汤妈妈 Tangmama"
29123,"2022-08-14 19:02:48",86.00,5785,"芭快乐给你 Bring you Guaviness  (L)",1,16.00,241,"汤妈妈 Tangmama"
29123,"2022-08-14 19:02:48",86.00,5785,"老北京酸梅汤 Old Peking Plum Juice",2,6.00,241,"汤妈妈 Tangmama"
29124,"2022-08-14 19:14:22",27.40,6596,"烧鸭双拼饭 Roasted 2 Mixed Rice",1,10.00,263,"Tong Seng Roasted House I-Santorini"
29124,"2022-08-14 19:14:22",27.40,6596,"卤豆干 Braised Tofu",1,2.00,263,"Tong Seng Roasted House I-Santorini"
29124,"2022-08-14 19:14:22",27.40,6596,"马蹄竹蔗 Chestnut Bamboo Cane",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29124,"2022-08-14 19:14:22",27.40,6596,"烧腊双拼饭 Roasted 2 Mixed Rice",1,8.00,263,"Tong Seng Roasted House I-Santorini"
29124,"2022-08-14 19:14:22",27.40,6596,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29127,"2022-08-14 19:20:52",30.20,6598,"通便排毒花茶 Detoxing Flower Tea (Pregnant Prohibited)",2,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29127,"2022-08-14 19:20:52",30.20,6598,"七仙女花茶 Seven Angels Flower Tea",2,4.80,99,"洪公子花茶 Hong Gong Zi Flower Tea"
29126,"2022-08-14 19:20:31",13.00,6597,"烧腊双拼饭 Roasted 2 Mixed Rice",1,8.00,263,"Tong Seng Roasted House I-Santorini"
29126,"2022-08-14 19:20:31",13.00,6597,"蜜汁叉烧饭 Charcoal BBQ Pork",1,7.00,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"马蹄竹蔗 Chestnut Bamboo Cane",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"烧腊三宝粥 Roasted 3 Mixed Porridge",1,10.80,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"甘草菊花 Licorice Chrysanthemum",1,3.50,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"港式烧腊面 Hong Kong Style Roasted Mixed Noodles",1,10.80,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"炭火烧鸡饭 Roasted Chicken Rice",1,6.00,263,"Tong Seng Roasted House I-Santorini"
29128,"2022-08-14 19:49:29",37.50,6600,"美禄冰 Ice Milo",1,3.90,263,"Tong Seng Roasted House I-Santorini"
29129,"2022-08-14 19:58:26",35.30,792,"D1. SALMON TERIYAKI DON  照烧三文鱼饭",1,12.50,196,"Ideal Japanese Cuisine 一鹿有你"
29129,"2022-08-14 19:58:26",35.30,792,"D2. CHICKEN TERIYAKI DON  照烧鸡扒饭",1,10.50,196,"Ideal Japanese Cuisine 一鹿有你"
29129,"2022-08-14 19:58:26",35.30,792,"A1. WAKATORI KARAAGE  唐扬式炸鸡肉块 (3PCS)",1,5.20,196,"Ideal Japanese Cuisine 一鹿有你"
29130,"2022-08-15 09:00:00",5.10,2287,"Roti Bakar(Kaya & Butter) + 2 Kampung Eggs (Half Boiled) -8am to 11am only",1,6.00,247,"FM CAFE (TARUC)"
29131,"2022-08-15 09:00:31",4.67,2287,"Yami Charcoal Burger",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29132,"2022-08-15 09:19:33",5.00,5748,"Roti canai burger ayam",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29133,"2022-08-15 09:19:57",2.40,5113,"Roti Kosong",2,1.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29134,"2022-08-15 09:47:38",10.50,3980,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29136,"2022-08-15 09:48:42",5.00,4960,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29137,"2022-08-15 10:03:27",6.12,4267,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29139,"2022-08-15 10:05:38",6.50,6602,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29139,"2022-08-15 10:05:38",6.50,6602,"KOPI O AIS",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29140,"2022-08-15 10:08:03",11.80,6081,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29141,"2022-08-15 10:13:13",6.95,621,Latte,1,7.90,38,"Cube Coffee (One Precinct)"
29142,"2022-08-15 10:14:42",8.00,5253,"Roti Canai Maggi",1,5.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29142,"2022-08-15 10:14:42",8.00,5253,"Roti Telur",1,2.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29143,"2022-08-15 10:15:41",4.55,5512,"(02) Chicken Ham Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29144,"2022-08-15 10:17:11",3.00,4310,"French Toast with Egg",1,3.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29145,"2022-08-15 10:18:28",2.00,6603,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29146,"2022-08-15 10:21:09",5.31,4315,"Roti Kosong",1,1.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29146,"2022-08-15 10:21:09",5.31,4315,"Roti Telur",1,2.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29146,"2022-08-15 10:21:09",5.31,4315,"Roti Planta",1,2.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29147,"2022-08-15 10:23:04",3.64,6261,"Roti Susu",1,2.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29147,"2022-08-15 10:23:04",3.64,6261,"Cendol Cup (Jagung)",1,3.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29148,"2022-08-15 10:28:18",2.00,6604,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29149,"2022-08-15 10:33:27",6.80,6247,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29150,"2022-08-15 10:34:18",4.67,4738,"Yami Fried Chicken Wrap",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29152,"2022-08-15 10:38:33",6.50,3692,"Nasi Goreng Kampung",1,4.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29152,"2022-08-15 10:38:33",6.50,3692,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29151,"2022-08-15 10:38:17",7.80,4831,"(32) Deli Spicy Crispy Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29153,"2022-08-15 10:55:43",2.60,2868,"水饺面 Dumpling Noodles",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29154,"2022-08-15 11:05:05",5.40,4433,"Mee Goreng Mamak Ayam",1,6.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29155,"2022-08-15 11:06:05",5.50,3564,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29156,"2022-08-15 11:08:42",17.00,4839,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29156,"2022-08-15 11:08:42",17.00,4839,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29156,"2022-08-15 11:08:42",17.00,4839,"Maggie Sup",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29157,"2022-08-15 11:09:50",3.60,6606,"Mee Goreng Mamak Biasa",1,4.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29158,"2022-08-15 11:09:52",8.00,6209,"Mee Goreng Mamak Telur Mata",1,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29158,"2022-08-15 11:09:52",8.00,6209,"Cendol Cup (Jagung)",1,3.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29159,"2022-08-15 11:12:39",27.50,4465,"TEH O AIS",1,1.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29159,"2022-08-15 11:12:39",27.50,4465,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29159,"2022-08-15 11:12:39",27.50,4465,"Nasi Goreng Pattaya",4,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29159,"2022-08-15 11:12:39",27.50,4465,"Maggie Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29160,"2022-08-15 11:13:16",5.50,4234,"Roti Canai Maggi",1,5.50,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29161,"2022-08-15 11:15:29",11.00,4234,"水饺面 Dumpling Noodles",2,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29163,"2022-08-15 11:17:37",8.00,5738,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29165,"2022-08-15 11:20:28",6.30,5970,"(12) Deli Chicken with Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29167,"2022-08-15 11:21:34",6.50,5738,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29168,"2022-08-15 11:22:30",7.00,3688,"(01) Indomie Egg",2,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29169,"2022-08-15 11:30:59",7.00,4660,"(08) Egg Pancake Cheese Indomie",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29170,"2022-08-15 11:31:09",12.42,3875,"(01C) Korean Bulgogi",1,8.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29170,"2022-08-15 11:31:09",12.42,3875,"(04) Cheese Sausage Egg Indomie",1,5.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29171,"2022-08-15 11:32:28",15.60,80,"Cube Coffee",2,9.90,40,"Cube Coffee (Greenlane)"
29174,"2022-08-15 11:41:11",15.75,6609,"水饺面 Dumpling Noodles",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29174,"2022-08-15 11:41:11",15.75,6609,"鱼丸面 Fish Ball Noodles",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29174,"2022-08-15 11:41:11",15.75,6609,"伊面 Yee Mee Noodles",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29176,"2022-08-15 11:41:24",21.70,6610,"海南白鸡饭 Hainan Steam Chicken Rice",1,6.00,263,"Tong Seng Roasted House I-Santorini"
29176,"2022-08-15 11:41:24",21.70,6610,"酸辣菜尾汤(小) Spicy & Sour Chai Boey Soup small",1,4.00,263,"Tong Seng Roasted House I-Santorini"
29176,"2022-08-15 11:41:24",21.70,6610,"咖啡冰 Ice Coffee",1,2.90,263,"Tong Seng Roasted House I-Santorini"
29176,"2022-08-15 11:41:24",21.70,6610,"港式猪扒旋蛋饭 Hong Kong Style Pork Chop with Scramble Egg Rice",1,12.80,263,"Tong Seng Roasted House I-Santorini"
29179,"2022-08-15 11:44:26",3.60,6346,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29180,"2022-08-15 11:47:10",8.80,5839,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29180,"2022-08-15 11:47:10",8.80,5839,"Kopi Cam Ais",1,2.30,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29183,"2022-08-15 11:51:47",7.50,6280,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29183,"2022-08-15 11:51:47",7.50,6280,"Nasi Goreng Ayam",1,5.50,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29184,"2022-08-15 11:52:11",2.70,5866,"Nasi Lemak",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29182,"2022-08-15 11:50:59",10.00,3969,"Mee kari",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29182,"2022-08-15 11:50:59",10.00,3969,"Mee Rebus",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29186,"2022-08-15 11:54:17",9.00,6612,"板面 Pan Mee Noodles (粗板面 Thick Pan Mee)",2,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29187,"2022-08-15 11:54:24",4.62,6613,"板面 Pan Mee Noodles (粗板面 Thick Pan Mee)",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29190,"2022-08-15 11:58:25",7.30,6025,"Nasi Goreng Pattaya",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29190,"2022-08-15 11:58:25",7.30,6025,"MILO AIS",1,2.30,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29189,"2022-08-15 11:57:06",5.00,6611,"Set Nasi tomyam ayam",1,7.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29191,"2022-08-15 11:59:54",20.80,4868,"(28) Mayo Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29191,"2022-08-15 11:59:54",20.80,4868,"(10) Pepperoni Super Egg Indomie",2,7.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29193,"2022-08-15 12:04:53",10.00,4853,Chocolatoo,2,4.20,267,"Hus Drink House (TARUC Red Bricks Cafeteria)"
29192,"2022-08-15 12:04:51",6.80,4864,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29194,"2022-08-15 12:07:07",5.00,4853,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29195,"2022-08-15 12:09:18",10.00,4960,"(01) Indomie Egg",2,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29196,"2022-08-15 12:09:24",3.85,6615,"板面 Pan Mee Noodles (粗板面 Thick Pan Mee)",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29197,"2022-08-15 12:11:45",6.80,6617,"(01A) Korean Ramen With Cheese And Egg",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29199,"2022-08-15 12:12:40",6.80,3949,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29198,"2022-08-15 12:12:25",7.80,4276,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29200,"2022-08-15 12:13:05",6.12,6427,"Nasi Goreng Tom yam",1,6.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29204,"2022-08-15 12:14:30",24.60,6501,"(02) Chicken Ham Egg Indomie",1,5.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29204,"2022-08-15 12:14:30",24.60,6501,"(01) Indomie Egg",1,3.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29204,"2022-08-15 12:14:30",24.60,6501,"(12) Deli Chicken with Indomie",1,7.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29204,"2022-08-15 12:14:30",24.60,6501,"(28) Mayo Chicken Rice",1,7.00,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29209,"2022-08-15 12:19:16",9.00,4862,"Mee Goreng",1,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29209,"2022-08-15 12:19:16",9.00,4862,"Telur Setengah Masak per set",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29209,"2022-08-15 12:19:16",9.00,4862,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29211,"2022-08-15 12:20:05",1.60,5442,"Herbal Egg",1,1.60,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29207,"2022-08-15 12:17:05",2.50,1707,"矮婆加里 Short Po Curry Noodles",1,6.00,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29213,"2022-08-15 12:20:58",2.00,4862,"Air Teh 'o' Limau Ais/Tea 'o' Lime ais",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29214,"2022-08-15 12:25:58",7.00,5242,"Yami Pop Corn Fried Chicken (Cup)",1,4.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29214,"2022-08-15 12:25:58",7.00,5242,"Yami Chicken Burger",1,5.00,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29215,"2022-08-15 12:27:06",10.08,6500,"Mee Goreng Mamak Telur Mata",2,5.00,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29215,"2022-08-15 12:27:06",10.08,6500,"Roti Kosong",1,1.20,25,"Mamak Food (TARUC Yum Yum Cafeteria)"
29218,"2022-08-15 12:30:59",7.74,5132,"板面 Pan Mee Noodles (粗板面 Thick Pan Mee)",1,5.50,260,"TTJ Noodles Restaurant (TARUC Yum Yum Cafeteria)"
29219,"2022-08-15 12:35:29",5.50,4275,"Yami Charcoal Burger",1,5.50,28,"Yami Shawarma (TARUC Red Bricks Cafeteria)"
29220,"2022-08-15 12:36:53",12.80,4260,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29220,"2022-08-15 12:36:53",12.80,4260,"(25) Cheese Crispy Chicken Rice",1,7.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29221,"2022-08-15 12:36:58",3.15,6234,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29222,"2022-08-15 12:37:46",4.80,6230,"(30) Butter Cream Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29223,"2022-08-15 12:38:45",12.00,4298,"Nasi Goreng Pattaya",2,5.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29223,"2022-08-15 12:38:45",12.00,4298,"TEH AIS",1,2.00,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29225,"2022-08-15 12:40:05",3.64,4690,"Maggie Goreng",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
29226,"2022-08-15 12:41:09",9.90,6621,"(10) Pepperoni Super Egg Indomie",1,7.70,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29224,"2022-08-15 12:38:49",7.80,5211,"(27) Spicy Dip Mayo Panggang Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29227,"2022-08-15 12:43:13",7.83,1506,Cappuccino,1,7.90,40,"Cube Coffee (Greenlane)"
29228,"2022-08-15 12:44:23",14.60,5167,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29228,"2022-08-15 12:44:23",14.60,5167,"(23) Balinese Chicken Rice",1,6.80,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29229,"2022-08-15 12:46:31",8.20,6622,"(12) Deli Chicken with Indomie",1,7.20,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29230,"2022-08-15 12:47:26",3.50,6624,"(01) Indomie Egg",1,3.50,21,"Indo Deli (TARUC Red Bricks Cafeteria)"
29231,"2022-08-15 12:48:42",4.42,4719,"Nasi Goreng Pattaya",1,5.20,31,"Masakan Malaysia (TARUC Red Bricks Cafeteria)"
